7.553227943615904438e-01
7.501297522337635471e-01
7.516533558234110846e-01
4.223441776622803290e-01
1.621382788809646869e-01
8.058934254041903722e-02
2.030321369499767936e-01
9.001780894465634397e-02
1.642128165960847208e-01
1.147440416171538330e-01
4.606653227621210211e-01
4.300213413993236311e-01
6.997474207887319775e-01
7.393093765785219151e-01
7.213557240885963839e-01
9.266350760315944513e-01
9.239723857621807701e-01
9.157996405024950715e-01
7.940024766239061060e-01
8.130374907403772333e-01
8.900055249054947826e-01
5.980305347485869172e-01
6.942399497671069009e-01
5.132640798123156989e-01
3.440171358369772947e-01
5.905138842911855646e-01
3.753985133108699301e-01
4.228842720866782812e-01
5.682751296470821556e-01
3.874330835123355188e-01
5.200203128291344123e-01
2.347216067937958894e-01
6.440915079325220116e-01
5.640653774768131790e-01
7.554119343466586534e-01
8.597892157214560571e-01
7.637501594082396483e-01
5.985124722618527793e-01
5.777790945425040903e-01
7.740586567005441898e-01
6.165786432711294340e-01
3.174674969146619730e-01
3.610044438264544686e-01
4.032917095844283928e-01
4.742488048137766810e-01
3.259128651143943789e-01
3.658708225763996902e-01
4.593369866803556634e-01
5.000791931149698444e-01
4.239433909433668601e-01
5.602172239877770687e-01
3.504988108280426840e-01
