9.092221099725786848e-01 9.115312454899694439e-01 9.425602540049068390e-01 9.494876605570786721e-01 9.639197575407704166e-01 9.631259922066673917e-01 9.693317939096549596e-01
9.115312454899694439e-01 9.425602540049068390e-01 9.494876605570786721e-01 9.639197575407704166e-01 9.631259922066673917e-01 9.693317939096549596e-01 9.462404387357482571e-01
9.425602540049068390e-01 9.494876605570786721e-01 9.639197575407704166e-01 9.631259922066673917e-01 9.693317939096549596e-01 9.462404387357482571e-01 9.142733439168709841e-01
9.494876605570786721e-01 9.639197575407704166e-01 9.631259922066673917e-01 9.693317939096549596e-01 9.462404387357482571e-01 9.142733439168709841e-01 8.842545821907922265e-01
9.639197575407704166e-01 9.631259922066673917e-01 9.693317939096549596e-01 9.462404387357482571e-01 9.142733439168709841e-01 8.842545821907922265e-01 9.099437148217636162e-01
9.631259922066673917e-01 9.693317939096549596e-01 9.462404387357482571e-01 9.142733439168709841e-01 8.842545821907922265e-01 9.099437148217636162e-01 8.219800837061622678e-01
9.693317939096549596e-01 9.462404387357482571e-01 9.142733439168709841e-01 8.842545821907922265e-01 9.099437148217636162e-01 8.219800837061622678e-01 8.150526771539902127e-01
9.462404387357482571e-01 9.142733439168709841e-01 8.842545821907922265e-01 9.099437148217636162e-01 8.219800837061622678e-01 8.150526771539902127e-01 8.346803290518108875e-01
9.142733439168709841e-01 8.842545821907922265e-01 9.099437148217636162e-01 8.219800837061622678e-01 8.150526771539902127e-01 8.346803290518108875e-01 8.707605715110405820e-01
8.842545821907922265e-01 9.099437148217636162e-01 8.219800837061622678e-01 8.150526771539902127e-01 8.346803290518108875e-01 8.707605715110405820e-01 8.411747726944721615e-01
9.099437148217636162e-01 8.219800837061622678e-01 8.150526771539902127e-01 8.346803290518108875e-01 8.707605715110405820e-01 8.411747726944721615e-01 8.223408861307545115e-01
8.219800837061622678e-01 8.150526771539902127e-01 8.346803290518108875e-01 8.707605715110405820e-01 8.411747726944721615e-01 8.223408861307545115e-01 8.094963198152690387e-01
8.150526771539902127e-01 8.346803290518108875e-01 8.707605715110405820e-01 8.411747726944721615e-01 8.223408861307545115e-01 8.094963198152690387e-01 7.847452734882377490e-01
8.346803290518108875e-01 8.707605715110405820e-01 8.411747726944721615e-01 8.223408861307545115e-01 8.094963198152690387e-01 7.847452734882377490e-01 7.978784817433973720e-01
8.707605715110405820e-01 8.411747726944721615e-01 8.223408861307545115e-01 8.094963198152690387e-01 7.847452734882377490e-01 7.978784817433973720e-01 7.783951508154133281e-01
8.411747726944721615e-01 8.223408861307545115e-01 8.094963198152690387e-01 7.847452734882377490e-01 7.978784817433973720e-01 7.783951508154133281e-01 7.587674989175924312e-01
8.223408861307545115e-01 8.094963198152690387e-01 7.847452734882377490e-01 7.978784817433973720e-01 7.783951508154133281e-01 7.587674989175924312e-01 7.321402799826811636e-01
8.094963198152690387e-01 7.847452734882377490e-01 7.978784817433973720e-01 7.783951508154133281e-01 7.587674989175924312e-01 7.321402799826811636e-01 7.293260210708615299e-01
7.847452734882377490e-01 7.978784817433973720e-01 7.783951508154133281e-01 7.587674989175924312e-01 7.321402799826811636e-01 7.293260210708615299e-01 7.262231202193675239e-01
7.978784817433973720e-01 7.783951508154133281e-01 7.587674989175924312e-01 7.321402799826811636e-01 7.293260210708615299e-01 7.262231202193675239e-01 6.140857266560829641e-01
7.783951508154133281e-01 7.587674989175924312e-01 7.321402799826811636e-01 7.293260210708615299e-01 7.262231202193675239e-01 6.140857266560829641e-01 6.446096117765910405e-01
7.587674989175924312e-01 7.321402799826811636e-01 7.293260210708615299e-01 7.262231202193675239e-01 6.140857266560829641e-01 6.446096117765910405e-01 6.487949199018615554e-01
7.321402799826811636e-01 7.293260210708615299e-01 7.262231202193675239e-01 6.140857266560829641e-01 6.446096117765910405e-01 6.487949199018615554e-01 6.383316495886851571e-01
7.293260210708615299e-01 7.262231202193675239e-01 6.140857266560829641e-01 6.446096117765910405e-01 6.487949199018615554e-01 6.383316495886851571e-01 5.986433828835328042e-01
7.262231202193675239e-01 6.140857266560829641e-01 6.446096117765910405e-01 6.487949199018615554e-01 6.383316495886851571e-01 5.986433828835328042e-01 6.007360369461681726e-01
6.140857266560829641e-01 6.446096117765910405e-01 6.487949199018615554e-01 6.383316495886851571e-01 5.986433828835328042e-01 6.007360369461681726e-01 5.889017174195408932e-01
6.446096117765910405e-01 6.487949199018615554e-01 6.383316495886851571e-01 5.986433828835328042e-01 6.007360369461681726e-01 5.889017174195408932e-01 5.762014720738922735e-01
6.487949199018615554e-01 6.383316495886851571e-01 5.986433828835328042e-01 6.007360369461681726e-01 5.889017174195408932e-01 5.762014720738922735e-01 5.658103622456341908e-01
6.383316495886851571e-01 5.986433828835328042e-01 6.007360369461681726e-01 5.889017174195408932e-01 5.762014720738922735e-01 5.658103622456341908e-01 5.270601818444219377e-01
5.986433828835328042e-01 6.007360369461681726e-01 5.889017174195408932e-01 5.762014720738922735e-01 5.658103622456341908e-01 5.270601818444219377e-01 5.354307980949631895e-01
6.007360369461681726e-01 5.889017174195408932e-01 5.762014720738922735e-01 5.658103622456341908e-01 5.270601818444219377e-01 5.354307980949631895e-01 5.797373358348966166e-01
5.889017174195408932e-01 5.762014720738922735e-01 5.658103622456341908e-01 5.270601818444219377e-01 5.354307980949631895e-01 5.797373358348966166e-01 5.638620291528356754e-01
5.762014720738922735e-01 5.658103622456341908e-01 5.270601818444219377e-01 5.354307980949631895e-01 5.797373358348966166e-01 5.638620291528356754e-01 5.638620291528356754e-01
5.658103622456341908e-01 5.270601818444219377e-01 5.354307980949631895e-01 5.797373358348966166e-01 5.638620291528356754e-01 5.638620291528356754e-01 5.228748737191512008e-01
5.270601818444219377e-01 5.354307980949631895e-01 5.797373358348966166e-01 5.638620291528356754e-01 5.638620291528356754e-01 5.228748737191512008e-01 5.540482032039254490e-01
5.354307980949631895e-01 5.797373358348966166e-01 5.638620291528356754e-01 5.638620291528356754e-01 5.228748737191512008e-01 5.540482032039254490e-01 5.254004906912973505e-01
5.797373358348966166e-01 5.638620291528356754e-01 5.638620291528356754e-01 5.228748737191512008e-01 5.540482032039254490e-01 5.254004906912973505e-01 5.492856111993070778e-01
5.638620291528356754e-01 5.638620291528356754e-01 5.228748737191512008e-01 5.540482032039254490e-01 5.254004906912973505e-01 5.492856111993070778e-01 6.035502958579880284e-01
5.638620291528356754e-01 5.228748737191512008e-01 5.540482032039254490e-01 5.254004906912973505e-01 5.492856111993070778e-01 6.035502958579880284e-01 5.504401789580023463e-01
5.228748737191512008e-01 5.540482032039254490e-01 5.254004906912973505e-01 5.492856111993070778e-01 6.035502958579880284e-01 5.504401789580023463e-01 5.473372781065087844e-01
5.540482032039254490e-01 5.254004906912973505e-01 5.492856111993070778e-01 6.035502958579880284e-01 5.504401789580023463e-01 5.473372781065087844e-01 5.638620291528356754e-01
5.254004906912973505e-01 5.492856111993070778e-01 6.035502958579880284e-01 5.504401789580023463e-01 5.473372781065087844e-01 5.638620291528356754e-01 5.860874585077210375e-01
5.492856111993070778e-01 6.035502958579880284e-01 5.504401789580023463e-01 5.473372781065087844e-01 5.638620291528356754e-01 5.860874585077210375e-01 6.122095540482032083e-01
6.035502958579880284e-01 5.504401789580023463e-01 5.473372781065087844e-01 5.638620291528356754e-01 5.860874585077210375e-01 6.122095540482032083e-01 6.080242459229324714e-01
5.504401789580023463e-01 5.473372781065087844e-01 5.638620291528356754e-01 5.860874585077210375e-01 6.122095540482032083e-01 6.080242459229324714e-01 6.432385625631403814e-01
5.473372781065087844e-01 5.638620291528356754e-01 5.860874585077210375e-01 6.122095540482032083e-01 6.080242459229324714e-01 6.432385625631403814e-01 6.404964641362388411e-01
5.638620291528356754e-01 5.860874585077210375e-01 6.122095540482032083e-01 6.080242459229324714e-01 6.432385625631403814e-01 6.404964641362388411e-01 5.901284456631546993e-01
5.860874585077210375e-01 6.122095540482032083e-01 6.080242459229324714e-01 6.432385625631403814e-01 6.404964641362388411e-01 5.901284456631546993e-01 5.845720883244335253e-01
6.122095540482032083e-01 6.080242459229324714e-01 6.432385625631403814e-01 6.404964641362388411e-01 5.901284456631546993e-01 5.845720883244335253e-01 5.960456054264683390e-01
6.080242459229324714e-01 6.432385625631403814e-01 6.404964641362388411e-01 5.901284456631546993e-01 5.845720883244335253e-01 5.960456054264683390e-01 6.111271467744262553e-01
6.432385625631403814e-01 6.404964641362388411e-01 5.901284456631546993e-01 5.845720883244335253e-01 5.960456054264683390e-01 6.111271467744262553e-01 6.176937509020058448e-01
6.404964641362388411e-01 5.901284456631546993e-01 5.845720883244335253e-01 5.960456054264683390e-01 6.111271467744262553e-01 6.176937509020058448e-01 5.816135084427765944e-01
5.901284456631546993e-01 5.845720883244335253e-01 5.960456054264683390e-01 6.111271467744262553e-01 6.176937509020058448e-01 5.816135084427765944e-01 5.819743108673688381e-01
5.845720883244335253e-01 5.960456054264683390e-01 6.111271467744262553e-01 6.176937509020058448e-01 5.816135084427765944e-01 5.819743108673688381e-01 5.848607302641072314e-01
5.960456054264683390e-01 6.111271467744262553e-01 6.176937509020058448e-01 5.816135084427765944e-01 5.819743108673688381e-01 5.848607302641072314e-01 5.747582623755230768e-01
6.111271467744262553e-01 6.176937509020058448e-01 5.816135084427765944e-01 5.819743108673688381e-01 5.848607302641072314e-01 5.747582623755230768e-01 5.664598066099003626e-01
6.176937509020058448e-01 5.816135084427765944e-01 5.819743108673688381e-01 5.848607302641072314e-01 5.747582623755230768e-01 5.664598066099003626e-01 5.689854235820462902e-01
5.816135084427765944e-01 5.819743108673688381e-01 5.848607302641072314e-01 5.747582623755230768e-01 5.664598066099003626e-01 5.689854235820462902e-01 5.455332659835473441e-01
5.819743108673688381e-01 5.848607302641072314e-01 5.747582623755230768e-01 5.664598066099003626e-01 5.689854235820462902e-01 5.455332659835473441e-01 5.581613508442774263e-01
5.848607302641072314e-01 5.747582623755230768e-01 5.664598066099003626e-01 5.689854235820462902e-01 5.455332659835473441e-01 5.581613508442774263e-01 5.292971568768941593e-01
5.747582623755230768e-01 5.664598066099003626e-01 5.689854235820462902e-01 5.455332659835473441e-01 5.581613508442774263e-01 5.292971568768941593e-01 5.303795641506711123e-01
5.664598066099003626e-01 5.689854235820462902e-01 5.455332659835473441e-01 5.581613508442774263e-01 5.292971568768941593e-01 5.303795641506711123e-01 5.238851205080096163e-01
5.689854235820462902e-01 5.455332659835473441e-01 5.581613508442774263e-01 5.292971568768941593e-01 5.303795641506711123e-01 5.238851205080096163e-01 5.220811083850481760e-01
5.455332659835473441e-01 5.581613508442774263e-01 5.292971568768941593e-01 5.303795641506711123e-01 5.238851205080096163e-01 5.220811083850481760e-01 4.979073459373645205e-01
5.581613508442774263e-01 5.292971568768941593e-01 5.303795641506711123e-01 5.238851205080096163e-01 5.220811083850481760e-01 4.979073459373645205e-01 5.022369750324721105e-01
5.292971568768941593e-01 5.303795641506711123e-01 5.238851205080096163e-01 5.220811083850481760e-01 4.979073459373645205e-01 5.022369750324721105e-01 5.108962332226870684e-01
5.303795641506711123e-01 5.238851205080096163e-01 5.220811083850481760e-01 4.979073459373645205e-01 5.022369750324721105e-01 5.108962332226870684e-01 5.271323423293402533e-01
5.238851205080096163e-01 5.220811083850481760e-01 4.979073459373645205e-01 5.022369750324721105e-01 5.108962332226870684e-01 5.271323423293402533e-01 5.500072160484917871e-01
5.220811083850481760e-01 4.979073459373645205e-01 5.022369750324721105e-01 5.108962332226870684e-01 5.271323423293402533e-01 5.500072160484917871e-01 5.480588829556932717e-01
4.979073459373645205e-01 5.022369750324721105e-01 5.108962332226870684e-01 5.271323423293402533e-01 5.500072160484917871e-01 5.480588829556932717e-01 5.292971568768941593e-01
5.022369750324721105e-01 5.108962332226870684e-01 5.271323423293402533e-01 5.500072160484917871e-01 5.480588829556932717e-01 5.292971568768941593e-01 5.246067253571941036e-01
5.108962332226870684e-01 5.271323423293402533e-01 5.500072160484917871e-01 5.480588829556932717e-01 5.292971568768941593e-01 5.246067253571941036e-01 5.274931447539324969e-01
5.271323423293402533e-01 5.500072160484917871e-01 5.480588829556932717e-01 5.292971568768941593e-01 5.246067253571941036e-01 5.274931447539324969e-01 5.127002453456485087e-01
5.500072160484917871e-01 5.480588829556932717e-01 5.292971568768941593e-01 5.246067253571941036e-01 5.274931447539324969e-01 5.127002453456485087e-01 4.867224707750034129e-01
5.480588829556932717e-01 5.292971568768941593e-01 5.246067253571941036e-01 5.274931447539324969e-01 5.127002453456485087e-01 4.867224707750034129e-01 4.726511762159041341e-01
5.292971568768941593e-01 5.246067253571941036e-01 5.274931447539324969e-01 5.127002453456485087e-01 4.867224707750034129e-01 4.726511762159041341e-01 4.813104344061188700e-01
5.246067253571941036e-01 5.274931447539324969e-01 5.127002453456485087e-01 4.867224707750034129e-01 4.726511762159041341e-01 4.813104344061188700e-01 4.766200028864192584e-01
5.274931447539324969e-01 5.127002453456485087e-01 4.867224707750034129e-01 4.726511762159041341e-01 4.813104344061188700e-01 4.766200028864192584e-01 4.762592004618270147e-01
5.127002453456485087e-01 4.867224707750034129e-01 4.726511762159041341e-01 4.813104344061188700e-01 4.766200028864192584e-01 4.762592004618270147e-01 5.069274065521719441e-01
4.867224707750034129e-01 4.726511762159041341e-01 4.813104344061188700e-01 4.766200028864192584e-01 4.762592004618270147e-01 5.069274065521719441e-01 4.863616683504113913e-01
4.726511762159041341e-01 4.813104344061188700e-01 4.766200028864192584e-01 4.762592004618270147e-01 5.069274065521719441e-01 4.863616683504113913e-01 4.690431519699810314e-01
4.813104344061188700e-01 4.766200028864192584e-01 4.762592004618270147e-01 5.069274065521719441e-01 4.863616683504113913e-01 4.690431519699810314e-01 4.603838937797660735e-01
4.766200028864192584e-01 4.762592004618270147e-01 5.069274065521719441e-01 4.863616683504113913e-01 4.690431519699810314e-01 4.603838937797660735e-01 4.888872853225573190e-01
4.762592004618270147e-01 5.069274065521719441e-01 4.863616683504113913e-01 4.690431519699810314e-01 4.603838937797660735e-01 4.888872853225573190e-01 4.849184586520419726e-01
5.069274065521719441e-01 4.863616683504113913e-01 4.690431519699810314e-01 4.603838937797660735e-01 4.888872853225573190e-01 4.849184586520419726e-01 4.809496319815266263e-01
4.863616683504113913e-01 4.690431519699810314e-01 4.603838937797660735e-01 4.888872853225573190e-01 4.849184586520419726e-01 4.809496319815266263e-01 4.679607446962040784e-01
4.690431519699810314e-01 4.603838937797660735e-01 4.888872853225573190e-01 4.849184586520419726e-01 4.809496319815266263e-01 4.679607446962040784e-01 4.683215471207965441e-01
4.603838937797660735e-01 4.888872853225573190e-01 4.849184586520419726e-01 4.809496319815266263e-01 4.679607446962040784e-01 4.683215471207965441e-01 4.650743252994659072e-01
4.888872853225573190e-01 4.849184586520419726e-01 4.809496319815266263e-01 4.679607446962040784e-01 4.683215471207965441e-01 4.650743252994659072e-01 4.574974743830279023e-01
4.849184586520419726e-01 4.809496319815266263e-01 4.679607446962040784e-01 4.683215471207965441e-01 4.650743252994659072e-01 4.574974743830279023e-01 4.621879059027275138e-01
4.809496319815266263e-01 4.679607446962040784e-01 4.683215471207965441e-01 4.650743252994659072e-01 4.574974743830279023e-01 4.621879059027275138e-01 4.618271034781352702e-01
4.679607446962040784e-01 4.683215471207965441e-01 4.650743252994659072e-01 4.574974743830279023e-01 4.621879059027275138e-01 4.618271034781352702e-01 4.574974743830279023e-01
4.683215471207965441e-01 4.650743252994659072e-01 4.574974743830279023e-01 4.621879059027275138e-01 4.618271034781352702e-01 4.574974743830279023e-01 4.423437725501512263e-01
4.650743252994659072e-01 4.574974743830279023e-01 4.621879059027275138e-01 4.618271034781352702e-01 4.574974743830279023e-01 4.423437725501512263e-01 4.318805022369750501e-01
4.574974743830279023e-01 4.621879059027275138e-01 4.618271034781352702e-01 4.574974743830279023e-01 4.423437725501512263e-01 4.318805022369750501e-01 4.241593303506997481e-01
4.621879059027275138e-01 4.618271034781352702e-01 4.574974743830279023e-01 4.423437725501512263e-01 4.318805022369750501e-01 4.241593303506997481e-01 4.008514937220376551e-01
4.618271034781352702e-01 4.574974743830279023e-01 4.423437725501512263e-01 4.318805022369750501e-01 4.241593303506997481e-01 4.008514937220376551e-01 3.813681627940538332e-01
4.574974743830279023e-01 4.423437725501512263e-01 4.318805022369750501e-01 4.241593303506997481e-01 4.008514937220376551e-01 3.813681627940538332e-01 4.163659979795063526e-01
4.423437725501512263e-01 4.318805022369750501e-01 4.241593303506997481e-01 4.008514937220376551e-01 3.813681627940538332e-01 4.163659979795063526e-01 3.939962476547841375e-01
4.318805022369750501e-01 4.241593303506997481e-01 4.008514937220376551e-01 3.813681627940538332e-01 4.163659979795063526e-01 3.939962476547841375e-01 3.867801991629383762e-01
4.241593303506997481e-01 4.008514937220376551e-01 3.813681627940538332e-01 4.163659979795063526e-01 3.939962476547841375e-01 3.867801991629383762e-01 3.867801991629383762e-01
4.008514937220376551e-01 3.813681627940538332e-01 4.163659979795063526e-01 3.939962476547841375e-01 3.867801991629383762e-01 3.867801991629383762e-01 3.997690864482609241e-01
3.813681627940538332e-01 4.163659979795063526e-01 3.939962476547841375e-01 3.867801991629383762e-01 3.867801991629383762e-01 3.997690864482609241e-01 3.939962476547841375e-01
4.163659979795063526e-01 3.939962476547841375e-01 3.867801991629383762e-01 3.867801991629383762e-01 3.997690864482609241e-01 3.939962476547841375e-01 3.730697070284311190e-01
3.939962476547841375e-01 3.867801991629383762e-01 3.867801991629383762e-01 3.997690864482609241e-01 3.939962476547841375e-01 3.730697070284311190e-01 3.633280415644392081e-01
3.867801991629383762e-01 3.867801991629383762e-01 3.997690864482609241e-01 3.939962476547841375e-01 3.730697070284311190e-01 3.633280415644392081e-01 3.407418097849616023e-01
3.867801991629383762e-01 3.997690864482609241e-01 3.939962476547841375e-01 3.730697070284311190e-01 3.633280415644392081e-01 3.407418097849616023e-01 3.322990330495020350e-01
3.997690864482609241e-01 3.939962476547841375e-01 3.730697070284311190e-01 3.633280415644392081e-01 3.407418097849616023e-01 3.322990330495020350e-01 3.438447106364553862e-01
3.939962476547841375e-01 3.730697070284311190e-01 3.633280415644392081e-01 3.407418097849616023e-01 3.322990330495020350e-01 3.438447106364553862e-01 3.460095251840090702e-01
3.730697070284311190e-01 3.633280415644392081e-01 3.407418097849616023e-01 3.322990330495020350e-01 3.438447106364553862e-01 3.460095251840090702e-01 3.341030451724634753e-01
3.633280415644392081e-01 3.407418097849616023e-01 3.322990330495020350e-01 3.438447106364553862e-01 3.460095251840090702e-01 3.341030451724634753e-01 3.225573675855099021e-01
3.407418097849616023e-01 3.322990330495020350e-01 3.438447106364553862e-01 3.460095251840090702e-01 3.341030451724634753e-01 3.225573675855099021e-01 3.165680473372779469e-01
3.322990330495020350e-01 3.438447106364553862e-01 3.460095251840090702e-01 3.341030451724634753e-01 3.225573675855099021e-01 3.165680473372779469e-01 3.055996536296722299e-01
3.438447106364553862e-01 3.460095251840090702e-01 3.341030451724634753e-01 3.225573675855099021e-01 3.165680473372779469e-01 3.055996536296722299e-01 2.857555202770961644e-01
3.460095251840090702e-01 3.341030451724634753e-01 3.225573675855099021e-01 3.165680473372779469e-01 3.055996536296722299e-01 2.857555202770961644e-01 3.019916293837493493e-01
3.341030451724634753e-01 3.225573675855099021e-01 3.165680473372779469e-01 3.055996536296722299e-01 2.857555202770961644e-01 3.019916293837493493e-01 3.182277384904025341e-01
3.225573675855099021e-01 3.165680473372779469e-01 3.055996536296722299e-01 2.857555202770961644e-01 3.019916293837493493e-01 3.182277384904025341e-01 3.498340308846873414e-01
3.165680473372779469e-01 3.055996536296722299e-01 2.857555202770961644e-01 3.019916293837493493e-01 3.182277384904025341e-01 3.498340308846873414e-01 3.456487227594168266e-01
